"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"downloads";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.followers";"metric.views";"metric.resources_downloads"
"5b758e2f634f413cca43980b";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Océan Indien (La Réunion)";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-ocean-indien-la-reunion";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-ocean-indien-la-reunion/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Océan Indien.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr

";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:region";"La Réunion";False;"2018-08-16T16:46:07.404000";"2024-12-18T13:26:31.339000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,ocean-indien,precipitations,temperature";False;1;1;"xml";63;"";"";"";"";"";"1.00";0;0;0;1806;61
"5b758ce3634f413761a379d6";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Antilles-Guyane";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-antilles-guyane";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-antilles-guyane/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Antilles-Guyane, couvrant les départements de Guadeloupe, Guyane et Martinique.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:region";"Martinique,Guyane,Guadeloupe";False;"2018-08-16T16:40:35.196000";"2024-12-18T13:18:38.768000";"antilles,archive,archives,climat,climatologie,guadeloupe,guyane,martinique,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;3;3;"xml";173;"";"";"";"";"";"1.00";0;0;0;2036;164
"5b7582328b4c415ebd98fc7c";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Sud-Ouest";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-sud-ouest";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-sud-ouest/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Sud-Ouest.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-16T15:54:58.576000";"2024-12-18T13:11:16.189000";"archive,archives,climat,climatologie,mesure,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;22;22;"xml";633;"";"";"";"";"";"1.00";0;0;0;2341;573
"5b75675a8b4c413397bc138c";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Sud-Est";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-sud-est";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-sud-est/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Sud-Est.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-16T14:00:26.372000";"2024-12-18T11:09:03.545000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;29;29;"xml";687;"";"";"";"";"";"1.00";0;0;0;2935;684
"5b7532338b4c415e9f025959";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Ouest";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-ouest";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-ouest/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Ouest.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-16T10:13:39.232000";"2024-12-18T10:00:38.926000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;19;19;"xml";452;"";"";"";"";"";"1.00";0;0;0;2978;414
"5b729e678b4c415026090df4";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Ile-de-France-Centre";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-ile-de-france-centre";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-ile-de-france-centre/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Ile-de-France-Centre.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-14T11:18:31.233000";"2024-12-18T15:03:48.653000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;11;11;"xml";359;"";"";"";"";"";"1.00";0;0;0;1756;324
"5b727d4c8b4c41176f720d28";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Centre-Est";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-centre-est";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-centre-est/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Centre-Est.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-14T08:57:16.156000";"2024-12-18T11:07:25.135000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;22;22;"xml";828;"";"";"";"";"";"1.00";0;0;0;2698;845
"5b726ae88b4c417d0313c288";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Nord-Est";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-nord-est";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-nord-est/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Nord-Est.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-14T07:38:48.781000";"2024-12-18T12:54:43.600000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;17;17;"xml";546;"";"";"";"";"";"1.00";0;0;0;2181;520
"5b718aed8b4c411c36677020";"Inventaire des archives du climat conservées dans les centres de la Direction InterRégionale Nord";"inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-nord";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centres-de-la-direction-interregionale-nord/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale Nord.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-13T15:43:09.310000";"2024-12-18T13:01:35.627000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;13;13;"xml";400;"";"";"";"";"";"1.00";0;0;0;2024;369
"5b714efe8b4c4136058be7f1";"Cadre de classement des archives du climat";"cadre-de-classement-des-archives-du-climat";"ArClim";"https://www.data.gouv.fr/fr/datasets/cadre-de-classement-des-archives-du-climat/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, du cadre de classement des fonds des archives du climat conservés à Météo-France. Le cadre de classement décrit l’organisation du stockage de ces archives par site de conservation, avec les séries de cotes associées. Les archives du climat sont conservées sur différents sites de Météo-France en métropole et en outre-mer, ou versées aux Archives nationales ou départementales.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:departement";"France";False;"2018-08-13T11:27:26.239000";"2024-12-18T15:05:58.491000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;1;1;"xml";90;"";"";"";"";"";"1.00";0;0;0;1998;80
"58dded5688ee385381896373";"Données de modèle atmosphérique à aire limitée à haute résolution sur l'Outre-mer";"donnees-de-modele-atmospherique-a-aire-limitee-a-haute-resolution-sur-loutre-mer";"";"https://www.data.gouv.fr/fr/datasets/donnees-de-modele-atmospherique-a-aire-limitee-a-haute-resolution-sur-loutre-mer/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Champs d'analyse et de prévision en points de grille régulière issus du modèle atmosphérique AROME sur 5 domaines (Antilles, Guyane, Réunion-Mayotte, Polynésie, Nouvelle-Calédonie).

Paramètres, niveaux, échéances et sous-domaines paramétrables selon diverses résolutions et échéances jusqu'à H+42h.

Fréquence : 6h (12h pour la Polynésie) - Format : GRIB V2 - Résolution : 0,025° (env. 2,5 km).";"continuous";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-03-31T07:47:02.497000";"2017-03-31T07:49:49.892000";"humidite,modelisation-numerique,nebulosite,precipitations,previsions-meteo,rayonnement,temperature,vent";False;1;1;"grib2";513;"";"";"";"";"";"0.67";0;0;0;1812;401
"57ecdd1988ee3845045ff490";"Vigilance météorologique en métropole";"vigilance-meteorologique-en-metropole";"";"https://www.data.gouv.fr/fr/datasets/vigilance-meteorologique-en-metropole/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Le flux de données publiques de la Vigilance est constitué de :

- un produit ""bulletin"" de Vigilance, au format JSON : ce produit contient le texte des bulletins de suivi diffusés, qu’ils soient nationaux, zonaux (au sens zones de défense) ou départementaux
- un produit ""carte"" de Vigilance, au format JSON : ce produit contient les prévisions de risque, dont la chronologie des phénomènes, de niveau national et départemental
- trois vignettes des cartes nationales de Vigilance à haute définition et au format PNG pour J et J+1, J seul, J+1 seul

Les données du flux temps réel de Vigilance sont mises à jour dès qu'une nouvelle diffusion d'une Vigilance a lieu. Il revient au développeur de télécharger régulièrement chacun des 5 fichiers pour vérifier s'ils ont été mis à jour via les informations de dates expliquées dans la documentation disponible sur le portail des Données publiques de Météo France. 
";"continuous";"Licence Ouverte / Open Licence";"";"";"fr:departement";"France";False;"2016-09-29T11:21:29.733000";"2023-12-11T09:27:26.011000";"meteorologie,securite-publique,vigilance";False;2;1;"html,pdf";2397;"";"";"";"";"";"0.89";0;7;6;10614;2414
"560c226788ee38520083905f";"Indices saisonniers d'anomalie de précipitations et d'anomalies de nombre de jours de précipitations issus du modèle Aladin-Climat";"indices-saisonniers-danomalie-de-precipitations-et-danomalies-de-nombre-de-jours-de-precipitations-issus-du-modele-aladin-climat";"";"https://www.data.gouv.fr/fr/datasets/indices-saisonniers-danomalie-de-precipitations-et-danomalies-de-nombre-de-jours-de-precipitations-issus-du-modele-aladin-climat/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Fourniture, au format texte, des **moyennes des différents indices saisonniers d'anomalie de précipitations et d'anomalies de nombre de jours de précipitations**, sur les 8602 points terrestres de la France métropolitaine et sur les **horizons proche** (2021-2050), **moyen** (2041-2070) et **lointain** (2071-2100), pour les **scénarios RCP** (Representative Concentration Pathway) **2,6 / 4,5 / 8.5**. Moyennes calculées à partir de données corrigées du CNRM (Centre National de Recherches Météorologiques).";"punctual";"Licence Ouverte / Open Licence";"2021-01-01";"2100-12-31";"poi";"";False;"2015-09-30T19:56:55.887000";"2016-02-12T23:35:48.108000";"aladin,anomalie-de-precipitations,climat,cnrm,france-metropolitaine,projections,saisonniers,scenario-rcp";False;3;3;"txt";201;"";"";"";"";"";"1.00";0;0;0;2198;188
"560bfb0788ee38520083905a";"Indices annuels de température et nombre de jours de température issus du modèle Aladin pour le scénario RCP 2.6";"indices-annuels-de-temperature-et-nombre-de-jours-de-temperature-issus-du-modele-aladin-pour-le-scenario-rcp-2-6";"";"https://www.data.gouv.fr/fr/datasets/indices-annuels-de-temperature-et-nombre-de-jours-de-temperature-issus-du-modele-aladin-pour-le-scenario-rcp-2-6/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Fourniture, au format texte, des moyennes des différents indices annuels de températures et de nombre de jours de températures, sur les 8602 points terrestres de la France métropolitaine et sur les horizons proche (2021-2050), **moyen **(2041-2070) et **lointain **(2071-2100), pour le scénario RCP (Representative Concentration Pathway) 2.6. Moyennes calculées à partir de données corrigées du CNRM (Centre National de Recherches Météorologiques).";"punctual";"Licence Ouverte / Open Licence";"2021-01-01";"2100-12-31";"poi";"";False;"2015-09-30T17:08:55.670000";"2015-09-30T17:08:55.670000";"aladin,annuel,cnrm,france,scenario-rcp,temperature";False;0;0;"";0;"";"";"";"";"";"0.67";0;0;0;422;""
"55b0f44088ee3838d13ca28a";"Données du modèle atmosphérique global ARPEGE";"donnees-du-modele-atmospherique-global-arpege";"";"https://www.data.gouv.fr/fr/datasets/donnees-du-modele-atmospherique-global-arpege/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Champs d'analyse et de prévision en points de grille régulière sur différents domaines géographiques issus du modèle de prévision atmosphérique global français Arpège.
 
Paramètres, niveaux, échéances et sous-domaines paramétrables selon diverses résolutions et échéances jusqu'à H+102 h maximum.

Monde - Fréquence : 6 h - Format : GRIB V2 - Résolution : 0,5° sur le monde/0,1° sur l'Europe

Les données de Météo-France concernées ici sont exploitables et interopérables en conformité avec les standards de l'OGC (Open Geospatial Consortium) et la directive INSPIRE";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"France,Union Européenne,Monde";False;"2015-07-23T16:03:44.455000";"2016-09-13T10:41:14.476000";"analyses,humidite,meteo,modelisation-numerique,nebulosite,precipitations,previsions-meteo,rayonnement,temperature,vent";False;1;0;"grib2";954;"";"";"";"";"";"0.89";0;2;0;5239;954
"55b0f09388ee3838d73ca288";"Données du modèle atmosphérique AROME à aire limitée à haute résolution";"donnees-du-modele-atmospherique-arome-a-aire-limitee-a-haute-resolution";"";"https://www.data.gouv.fr/fr/datasets/donnees-du-modele-atmospherique-arome-a-aire-limitee-a-haute-resolution/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Champs d'analyse et de prévisions en points de grilles, issus du modèle atmosphérique Arome sur la métropole.

Choix des paramètres, niveaux, échéances jusqu'à H+36h ou 42h.

Format : GRIB V2  - Résolution : 0,025° (env. 2,5 km) et 0.01° (en 1.3km)

Les données de Météo-France concernées ici sont exploitables et interopérables en conformité avec les standards de l'OGC (Open Geospatial Consortium) et la directive INSPIRE";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"France";False;"2015-07-23T15:48:03.601000";"2023-12-11T10:09:11.155000";"analyse,humidite,meteo,modelisation-numerique,nebulosite,precipitations,previsions-meteo,rayonnement,temperature,vent";False;1;0;"grib2";1809;"";"";"";"";"";"0.89";0;1;3;6353;1810
"55682fc4c751df5acfe57269";"Données d'observation en mer (bouées et bateaux)";"donnees-dobservation-en-mer-bouees-et-bateaux-3";"";"https://www.data.gouv.fr/fr/datasets/donnees-dobservation-en-mer-bouees-et-bateaux-3/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Données d'observations météorologiques effectuées par les navires sélectionnés français ou par les bouées fixes ou dérivantes.

Données issues des messages SHIP et BUOY circulant sur le système mondial de télécommunication (SMT) de l’Organisation Météorologique Mondiale (OMM). 

Paramètres : direction et force du vent, température de l'air et de la mer, humidité, pression, hauteur et période des vagues.

Fichiers quotidiens sur les 15 derniers jours et archives mensuelles depuis janvier 1996.

Métropole et Outre Mer   - Fréquence : 1 h   - Format : ASCII";"continuous";"Licence Ouverte / Open Licence";"";"";"country";"France";False;"2015-05-29T11:22:12.379000";"2015-10-22T14:01:30.986000";"mer,observation,temperature,vagues,vent";False;1;0;"ascii";626;"";"";"";"";"";"0.89";0;0;0;3772;614
"546a0fd8c751df054d6c8d07";"Données d'observations du réseau nivo-météorologique";"donnees-dobservations-du-reseau-nivo-meteorologique";"";"https://www.data.gouv.fr/fr/datasets/donnees-dobservations-du-reseau-nivo-meteorologique/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Données d'observations météorologiques issues des stations de montagne opérées par les partenaires conventionnés avec Météo-France pour la surveillance du manteau neigeux en période hivernale. Elles sont disponibles depuis décembre 2010.

Paramètres : direction et force du vent, température de l'air, humidité, hauteurs de neige et divers paramètres de caractérisation de la neige accumulée au sol.

Metropole (Montagne)   - Fréquence : 12 h   - Format : ASCII";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"Montagne";False;"2014-11-17T16:10:16.173000";"2016-03-10T23:34:54.723000";"meteo,neige,temperatures,vent";False;1;0;"ascii";1020;"";"";"";"";"";"0.89";1;1;0;4528;1004
"546a0db0c751df7b9f6c8d07";"Données historiques des cartes et bulletins de Vigilance";"donnees-historiques-des-cartes-et-bulletins-de-vigilance-1";"";"https://www.data.gouv.fr/fr/datasets/donnees-historiques-des-cartes-et-bulletins-de-vigilance-1/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Données historiques des cartes et bulletins de Vigilance de Météo-France, du 1er octobre 2001 à J-1.
Les cartes sont affichées au format GIF et les bulletins au format HTML .
Les données se téléchargent sous forme de fichier journalier compressé, à sur un calendrier de sélection, dont la couleur maximale de la Vigilance du jour est celle affichée en fond de cellule dans le calendrier";"continuous";"Licence Ouverte / Open Licence";"";"";"fr:departement";"";False;"2014-11-17T16:01:03.327000";"2016-03-10T23:34:55.597000";"";False;1;0;"xml; gif";2666;"";"";"";"";"";"0.89";0;0;0;7172;2671
"539a6e67a3a7293bc272838f";"Prévisions du modèle de chimie-transport MOCAGE sur la zone Large Molène pour un mois";"previsions-du-modele-de-chimie-transport-mocage-sur-la-zone-large-molene-pour-un-mois";"";"https://www.data.gouv.fr/fr/datasets/previsions-du-modele-de-chimie-transport-mocage-sur-la-zone-large-molene-pour-un-mois/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Données de prévisions horaires puis tri-horaires du modèle de chimie-transport MOCAGE - Qualité de l'Air, sur la zone 47°N-49°N, 2°W-5°W, pour les 31 runs de 12hUTC du mois de janvier 014. Ce jeu de données est mis à disposition pour l'opération Archipel Molène. La résolution horizontale sur la zone retenue est de 10km.";"punctual";"Licence Ouverte / Open Licence";"2014-01-01";"2014-01-31";"fr:region";"";False;"2014-06-12T10:47:33.502000";"2015-12-26T09:35:50.743000";"chimie,meteo,molene,pm10,qualite-de-l-air";False;2;2;"grib1,txt";615;"";"";"";"";"";"1.00";0;0;0;2833;560
"53698ed9a3a729239d2035a3";"Animation Cartes modèles atmosphériques";"animation-cartes-modeles-atmospheriques";"";"https://www.data.gouv.fr/fr/datasets/animation-cartes-modeles-atmospheriques/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Images temps réel des modèles atmosphériques de Météo-France. 

* Prévisions à 30 heures du modèle AROME à aire limitée et maille fine sur la France.
* Modèle global ARPEGE sur le monde à 48 heures d'échéance. 

Animations pour 5 paramètres : 

* pression niveau de la mer (hPa), 
* température (°C),
* humidité relative à 850hPa (%),
* vecteur vent à 10m (représentation sous forme de barbules),
* géopotentiel à 500 hPa (m).";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"";False;"2013-08-16T12:01:31.590000";"2016-03-10T23:34:32.695000";"france,meteorologie,monde,previsions";False;1;1;"html";402;"";"";"";"";"";"0.78";0;0;0;2226;363
"53698edaa3a729239d2035a6";"Animations radar";"animations-radar";"";"https://www.data.gouv.fr/fr/datasets/animations-radar/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Animation d'images de réflectivité de la mosaïque radar nationale sur une période de 3 heures par pas de 15 min dans les 4 dernières heures.";"continuous";"Licence Ouverte / Open Licence";"";"";"country";"France";False;"2013-08-16T11:52:37.863000";"2023-12-11T09:33:18.651000";"meteo,meteorologie,precipitation,radar";False;1;1;"html";696;"";"";"";"";"";"0.67";0;0;4;4022;690
